msa,zip,county_fips,state,res_ratio
philadelphia,19029,42045,PA,0.007746190713484125
philadelphia,19094,42045,PA,0.008248558730467405
philadelphia,19022,42045,PA,0.0069197142984471155
philadelphia,19041,42045,PA,0.005761026775405034
philadelphia,19043,42045,PA,0.004768444806365489
philadelphia,19085,42045,PA,0.0044159769234820585
philadelphia,19016,42045,PA,0.003269443465366992
philadelphia,19331,42045,PA,0.0024672751801840124
philadelphia,19028,42045,PA,0.0023335804659868494
philadelphia,19017,42045,PA,0.0015759770855362577
philadelphia,19096,42091,PA,0.015651614080622923
philadelphia,19052,42045,PA,0.00022687587863761034
philadelphia,19446,42091,PA,0.06557962932922379
philadelphia,19401,42091,PA,0.04844776543109741
philadelphia,19403,42091,PA,0.05072643766728851
philadelphia,19406,42091,PA,0.03840538567604834
philadelphia,19426,42091,PA,0.038861627058155566
philadelphia,19002,42091,PA,0.03772609295157758
philadelphia,19038,42091,PA,0.03284431016303025
philadelphia,19468,42091,PA,0.03243622759347879
philadelphia,19428,42091,PA,0.029784958228566794
philadelphia,19046,42091,PA,0.02630991970151675
philadelphia,19090,42091,PA,0.024642103982480332
philadelphia,19438,42091,PA,0.026862478708735503
philadelphia,19422,42091,PA,0.024865155324843864
philadelphia,19027,42091,PA,0.02312636872414632
philadelphia,19004,42091,PA,0.017628660069754238
philadelphia,19462,42091,PA,0.017768067158731447
philadelphia,19001,42091,PA,0.017605848000648877
philadelphia,19525,42091,PA,0.015669356801038203
philadelphia,19473,42091,PA,0.015636406034552682
philadelphia,19072,42091,PA,0.012437647011112012
philadelphia,19444,42091,PA,0.01307638494606213
philadelphia,19095,42091,PA,0.011403499878335631
philadelphia,19034,42091,PA,0.008582407332305945
philadelphia,19405,42091,PA,0.007867629167004623
philadelphia,19025,42091,PA,0.007380971692756914
philadelphia,19075,42091,PA,0.0071781977451537025
philadelphia,19035,42091,PA,0.00695768107713521
philadelphia,19031,42091,PA,0.005959019385189391
philadelphia,19012,42091,PA,0.006402587395571417
philadelphia,19066,42091,PA,0.005540798118257766
philadelphia,18074,42091,PA,0.00559149160515857
philadelphia,18076,42091,PA,0.0033356314380728366
philadelphia,18936,42091,PA,0.0016602116960012978
philadelphia,19474,42091,PA,0.0026208532727715144
philadelphia,19404,42091,PA,0.0024003366047530214
philadelphia,18915,42091,PA,0.0018579162949144293
philadelphia,19456,42091,PA,0.0019466298969908345
philadelphia,19453,42091,PA,0.0017615986698029037
philadelphia,19437,42091,PA,0.0016754197420715386
philadelphia,19512,42091,PA,0.0015816367913050531
philadelphia,19504,42091,PA,0.001683023765106659
philadelphia,19490,42091,PA,0.001457437748398086
philadelphia,19477,42091,PA,0.0010594938762267824
philadelphia,19009,42091,PA,0.0013332387054911185
philadelphia,19408,42091,PA,0.001171019547408549
philadelphia,19436,42091,PA,0.00118876226782383
philadelphia,19492,42091,PA,0.0011152567118176656
philadelphia,19450,42091,PA,0.0010062657149809391
philadelphia,19443,42091,PA,0.0008922053694541325
philadelphia,18070,42091,PA,0.0006362032606050775
philadelphia,19407,42091,PA,0.0005018655203179495
philadelphia,19505,42091,PA,0.00028134885229945655
philadelphia,19484,42091,PA,0.00021291264498337253
philadelphia,19435,42091,PA,0.00021544731932841268
philadelphia,18084,42091,PA,0.00013687241463216805
philadelphia,19118,42101,PA,0.006698602207254727
philadelphia,19138,42101,PA,0.01757764951716303
philadelphia,19128,42101,PA,0.025565761178284508
philadelphia,19451,42091,PA,2.788141779544164e-05
philadelphia,19518,42091,PA,2.5346743450401494e-06
philadelphia,18971,42091,PA,2.5346743450401494e-06
philadelphia,18957,42091,PA,2.5346743450401494e-06
philadelphia,19478,42091,PA,2.5346743450401494e-06
philadelphia,19104,42101,PA,0.0377203704455084
philadelphia,19143,42101,PA,0.04019161324352836
philadelphia,19103,42101,PA,0.03077071330033271
philadelphia,19144,42101,PA,0.032997240931591336
philadelphia,19121,42101,PA,0.0308176276069139
philadelphia,19124,42101,PA,0.03254077740809868
philadelphia,19134,42101,PA,0.031828187129757365
philadelphia,19111,42101,PA,0.03310501704130488
philadelphia,19147,42101,PA,0.028611387243366062
philadelphia,19146,42101,PA,0.030614754929806053
philadelphia,19148,42101,PA,0.02995161486650978
philadelphia,19120,42101,PA,0.030239440477156536
philadelphia,19139,42101,PA,0.027442333441532095
philadelphia,19140,42101,PA,0.028707751764992292
philadelphia,19130,42101,PA,0.02684512699829587
philadelphia,19131,42101,PA,0.02902347236874138
philadelphia,19145,42101,PA,0.027419510265357463
philadelphia,19132,42101,PA,0.026222561470421162
philadelphia,19123,42101,PA,0.024162135843544593
philadelphia,19149,42101,PA,0.025605067759474152
philadelphia,19122,42101,PA,0.021173567718899618
philadelphia,19125,42101,PA,0.022555637831696826
philadelphia,19107,42101,PA,0.01704510873975493
philadelphia,19115,42101,PA,0.02020865454840542
philadelphia,19141,42101,PA,0.018864623062565932
philadelphia,19114,42101,PA,0.019141037085125375
philadelphia,19151,42101,PA,0.01780334537044551
philadelphia,19152,42101,PA,0.018040452811815304
philadelphia,19119,42101,PA,0.017231498011847764
philadelphia,19106,42101,PA,0.013937352917309097
philadelphia,19136,42101,PA,0.016863791284589792
philadelphia,19135,42101,PA,0.016648239065162704
philadelphia,19154,42101,PA,0.016583573399334577
philadelphia,19133,42101,PA,0.015177412156130813
philadelphia,19142,42101,PA,0.015324494847034001
philadelphia,19150,42101,PA,0.01261234074494847
philadelphia,19102,42101,PA,0.008573906516270388
philadelphia,19129,42101,PA,0.00810729935892234
philadelphia,19126,42101,PA,0.00830129635640672
philadelphia,19153,42101,PA,0.007000375314452649
philadelphia,19127,42101,PA,0.005087032378479266
philadelphia,19137,42101,PA,0.00462422908382699
philadelphia,19101,42101,PA,0.003618741377911223
philadelphia,19160,42101,PA,0.0013719264789418162
philadelphia,19105,42101,PA,0.0012945812707944493
philadelphia,19112,42101,PA,0.00044505193540533963
philadelphia,19110,42101,PA,0.0004361762557818713
philadelphia,19109,42101,PA,2.535908463848089e-06
philadelphia,08054,34005,NJ,0.10877806386637656
philadelphia,08053,34005,NJ,0.1016712430285698
philadelphia,08016,34005,NJ,0.07339122668668231
philadelphia,08055,34005,NJ,0.06244596250866975
philadelphia,08075,34005,NJ,0.0613960912485392
philadelphia,08060,34005,NJ,0.05927734653352462
philadelphia,08046,34005,NJ,0.06225119001244644
philadelphia,08052,34005,NJ,0.04671689580146507
philadelphia,08088,34005,NJ,0.05110640278952219
philadelphia,08057,34005,NJ,0.044441382979734156
philadelphia,08077,34005,NJ,0.042317887716031205
philadelphia,08015,34005,NJ,0.04680240567785579
philadelphia,08505,34005,NJ,0.04242239978717542
philadelphia,08048,34005,NJ,0.02776695708354315
philadelphia,08010,34005,NJ,0.024660098241346875
philadelphia,08022,34005,NJ,0.019819289127894272
philadelphia,08562,34005,NJ,0.017372756553381916
philadelphia,08065,34005,NJ,0.016774187418646853
philadelphia,08036,34005,NJ,0.014717199836581126
philadelphia,08068,34005,NJ,0.013771840647594798
philadelphia,08518,34005,NJ,0.01246068920960371
philadelphia,08515,34005,NJ,0.010284937910328643
philadelphia,08640,34005,NJ,0.007363350466978936
philadelphia,08554,34005,NJ,0.007805151494997672
philadelphia,08641,34005,NJ,0.006817037367815983
philadelphia,08620,34005,NJ,0.0030213489658055506
philadelphia,08073,34005,NJ,0.002479786415330971
philadelphia,08087,34005,NJ,0.0024037776363169945
philadelphia,08215,34005,NJ,0.0018812172805959088
philadelphia,08511,34005,NJ,0.0018052085015819327
philadelphia,08019,34005,NJ,0.001695945881749342
philadelphia,08041,34005,NJ,0.00163893929748886
philadelphia,08004,34007,NJ,0.0235700235441981
philadelphia,08610,34005,NJ,0.000703081205879279
philadelphia,08501,34005,NJ,0.0006840790111257851
philadelphia,08224,34005,NJ,0.0001330153632744582
philadelphia,08533,34005,NJ,5.225603557210858e-05
philadelphia,08043,34007,NJ,0.059153183631832446
philadelphia,08091,34007,NJ,0.010536781891197397
philadelphia,08064,34005,NJ,4.750548688373507e-06
philadelphia,08021,34007,NJ,0.09427148569485513
philadelphia,08081,34007,NJ,0.0859772133483121
philadelphia,08003,34007,NJ,0.055998175001829305
philadelphia,08002,34007,NJ,0.050927779140787416
philadelphia,08012,34015,NJ,0.05651276563216633
philadelphia,08104,34007,NJ,0.04584877479780828
philadelphia,08109,34007,NJ,0.0418070925282681
philadelphia,08105,34007,NJ,0.04350726771087553
philadelphia,08034,34007,NJ,0.038931859561225676
philadelphia,08108,34007,NJ,0.038716647512794355
philadelphia,08033,34007,NJ,0.033413822639446644
philadelphia,08110,34007,NJ,0.031838470444929386
philadelphia,08009,34007,NJ,0.03096901376926686
philadelphia,08103,34007,NJ,0.02536919626908393
philadelphia,08107,34007,NJ,0.02663033887289146
philadelphia,08030,34007,NJ,0.024594432894731177
philadelphia,08031,34007,NJ,0.021392077614073145
philadelphia,08106,34007,NJ,0.01859001674349737
philadelphia,08083,34007,NJ,0.01789703394754852
philadelphia,08102,34007,NJ,0.015594265029333402
philadelphia,08078,34007,NJ,0.01546513780027461
philadelphia,08084,34007,NJ,0.014470858136521915
philadelphia,08035,34007,NJ,0.013838134714133836
philadelphia,08007,34007,NJ,0.011780707531130422
philadelphia,08059,34007,NJ,0.010446392830856242
philadelphia,08049,34007,NJ,0.009706063384252504
philadelphia,08029,34007,NJ,0.008767738853091952
philadelphia,08037,34007,NJ,0.00786384824968041
philadelphia,08089,34007,NJ,0.00683943889914733
philadelphia,08101,34007,NJ,0.00612493489835535
philadelphia,08045,34007,NJ,0.005444864825312381
philadelphia,08026,34007,NJ,0.003990031377916661
philadelphia,08099,34007,NJ,0.0037834278114225947
philadelphia,08080,34015,NJ,0.1215716251337716
philadelphia,08096,34015,NJ,0.12631096162666258
philadelphia,08094,34015,NJ,0.13255618406971412
philadelphia,08028,34015,NJ,0.07563828160831677
philadelphia,08085,34015,NJ,0.0710976914844825
philadelphia,08062,34015,NJ,0.05585537379605565
philadelphia,08051,34015,NJ,0.03657697599755389
philadelphia,08093,34015,NJ,0.03394740865311115
philadelphia,08322,34015,NJ,0.03450542730469347
philadelphia,08066,34015,NJ,0.02914691943127962
philadelphia,08071,34015,NJ,0.029934260816388933
philadelphia,08086,34015,NJ,0.029391530347041738
philadelphia,08312,34015,NJ,0.025882892524078886
philadelphia,08090,34015,NJ,0.024973245681088517
philadelphia,08344,34015,NJ,0.01866687050909647
philadelphia,08027,34015,NJ,0.016014370891301026
philadelphia,08056,34015,NJ,0.013033175355450236
philadelphia,08020,34015,NJ,0.010518269377770983
philadelphia,08097,34015,NJ,0.00950160525913469
philadelphia,08063,34015,NJ,0.009547469805840085
philadelphia,08061,34015,NJ,0.009478672985781991
philadelphia,08328,34015,NJ,0.008844213423024003
philadelphia,08343,34033,NJ,0.02226634981607474
philadelphia,08360,34015,NJ,0.0034780614584925852
philadelphia,08014,34015,NJ,0.0017352086836875096
philadelphia,08032,34015,NJ,0.001001375936401162
philadelphia,08098,34033,NJ,0.1315798040300791
philadelphia,08039,34015,NJ,3.057636447026449e-05
philadelphia,08069,34033,NJ,0.21436244669422833
philadelphia,08070,34033,NJ,0.19069631172889742
philadelphia,08318,34033,NJ,0.18802695400240893
philadelphia,08079,34033,NJ,0.1725967642175852
philadelphia,08067,34033,NJ,0.025261238972622807
philadelphia,08302,34033,NJ,0.021615286955955597
philadelphia,08347,34033,NJ,0.012467853771281618
philadelphia,08001,34033,NJ,0.012370194342263746
philadelphia,08023,34033,NJ,0.00045574400208340117
philadelphia,08038,34033,NJ,6.510628601191445e-05
philadelphia,08072,34033,NJ,3.2553143005957226e-05
philadelphia,19720,10003,DE,0.09454298816000943
philadelphia,19702,10003,DE,0.08866722696509931
philadelphia,19709,10003,DE,0.08917591896315301
philadelphia,19711,10003,DE,0.0841442915911001
philadelphia,19805,10003,DE,0.06954335677739933
philadelphia,19808,10003,DE,0.06610784270358738
philadelphia,19701,10003,DE,0.06640642278940151
philadelphia,19713,10003,DE,0.05029784285103434
philadelphia,19801,10003,DE,0.039917577151619706
philadelphia,19802,10003,DE,0.0451519440881143
philadelphia,19810,10003,DE,0.04075433862667905
philadelphia,19803,10003,DE,0.03670323351174415
philadelphia,19804,10003,DE,0.03108550448975981
philadelphia,19703,10003,DE,0.0297437371905457
philadelphia,19707,10003,DE,0.02904705032364607
philadelphia,19809,10003,DE,0.02740301676471889
philadelphia,19806,10003,DE,0.024789519470370534
philadelphia,19734,10003,DE,0.02388272069123133
philadelphia,19807,10003,DE,0.01877736984119963
philadelphia,19717,10003,DE,0.015109626811754472
philadelphia,19899,10003,DE,0.007586145884018225
philadelphia,19714,10003,DE,0.006001091107474086
philadelphia,19706,10003,DE,0.0036345674643546984
philadelphia,19715,10003,DE,0.0033802214653278484
philadelphia,19977,10003,DE,0.00281623685879005
philadelphia,19710,10003,DE,0.002185901122071335
philadelphia,19716,10003,DE,0.00016587782545229352
philadelphia,19938,10003,DE,0.0010542457350967988
philadelphia,19730,10003,DE,0.0006487666062134147
philadelphia,19733,10003,DE,0.0005602984326388582
philadelphia,19732,10003,DE,0.00037598973769186535
philadelphia,19731,10003,DE,0.0002027395644416921
philadelphia,19736,10003,DE,0.00012901608646289498
philadelphia,19735,10003,DE,7.3723477978797125e-06
philadelphia,21921,24015,MD,0.3980471771075019
philadelphia,21901,24015,MD,0.17503866976024748
philadelphia,21911,24015,MD,0.08735498839907192
philadelphia,21903,24015,MD,0.07364655839133798
philadelphia,21904,24015,MD,0.06481051817478732
philadelphia,21919,24015,MD,0.04665506573859242
philadelphia,21918,24015,MD,0.036832946635730855
philadelphia,21915,24015,MD,0.03546017014694509
philadelphia,21922,24015,MD,0.026566125290023203
philadelphia,21917,24015,MD,0.018928847641144626
philadelphia,21912,24015,MD,0.011697602474864656
philadelphia,21913,24015,MD,0.009648105181747873
philadelphia,21914,24015,MD,0.009164733178654292
philadelphia,21902,24015,MD,0.0024555297757153905
philadelphia,21920,24015,MD,0.0027068832173240526
philadelphia,21930,24015,MD,0.000986078886310905
atlanta,30680,13013,GA,0.5374257334893217
atlanta,30011,13013,GA,0.16009451058656207
atlanta,30620,13013,GA,0.13616865093019523
atlanta,30666,13013,GA,0.10490216319133806
atlanta,30548,13013,GA,0.03709311127933384
atlanta,30517,13013,GA,0.017778083637281214
atlanta,30656,13297,GA,0.1661046088739007
atlanta,30622,13013,GA,0.0003899708668822976
atlanta,30120,13015,GA,0.4040652809247036
atlanta,30121,13015,GA,0.22968180474830066
atlanta,30103,13015,GA,0.09915279282829279
atlanta,30145,13015,GA,0.0535251042590221
atlanta,30102,13057,GA,0.10277855995859939
atlanta,30184,13015,GA,0.05045479919876531
atlanta,30178,13015,GA,0.027238695695005418
atlanta,30171,13015,GA,0.026368502282205365
atlanta,30137,13015,GA,0.020753291958099367
atlanta,30101,13223,GA,0.0678661779131602
atlanta,30123,13015,GA,0.014563425606672578
atlanta,30139,13227,GA,0.026838722339433786
atlanta,30161,13015,GA,0.001740386825600105
atlanta,30104,13015,GA,0.0013627557219321577
atlanta,30183,13057,GA,0.03793027344195923
atlanta,30233,13035,GA,0.8317520556609741
atlanta,30216,13035,GA,0.09243697478991597
atlanta,30234,13035,GA,0.06397397668744917
atlanta,30248,13151,GA,0.12110917030567686
atlanta,30224,13255,GA,0.34262372523411233
atlanta,31029,13035,GA,0.00036143489653926085
atlanta,30223,13255,GA,0.5179926084419374
atlanta,30117,13045,GA,0.28770449064720066
atlanta,30180,13045,GA,0.25912468226552826
atlanta,30116,13045,GA,0.17846900866844814
atlanta,30179,13045,GA,0.11967998435768755
atlanta,30108,13045,GA,0.06615394642507984
atlanta,30112,13045,GA,0.026054226683177997
atlanta,30185,13045,GA,0.030339568532881445
atlanta,30170,13149,GA,0.09805227234892626
atlanta,30182,13143,GA,0.047250454331291644
atlanta,30110,13143,GA,0.4408023154068789
atlanta,30187,13097,GA,0.06500043266318613
atlanta,30188,13057,GA,0.23854062816307584
atlanta,30114,13057,GA,0.215473481533345
atlanta,30115,13057,GA,0.1728780279910806
atlanta,30189,13057,GA,0.1296965730332803
atlanta,30107,13057,GA,0.05663665629114377
atlanta,30169,13057,GA,0.011917898918561024
atlanta,30004,13117,GA,0.05600829616577648
atlanta,30142,13057,GA,0.006278586595027359
atlanta,30146,13057,GA,0.004223776436654769
atlanta,30028,13117,GA,0.1548281115210249
atlanta,30040,13117,GA,0.3118220362314851
atlanta,30075,13121,GA,0.030433231834184296
atlanta,30143,13227,GA,0.6881899808645306
atlanta,30534,13085,GA,0.9089792785878741
atlanta,30066,13067,GA,0.07196519806016424
atlanta,30151,13057,GA,3.0441631975890228e-05
atlanta,30236,13063,GA,0.15119705340699816
atlanta,30274,13063,GA,0.11245395948434622
atlanta,30238,13063,GA,0.12151626764886433
atlanta,30260,13063,GA,0.09815070595457336
atlanta,30297,13063,GA,0.08506752608962553
atlanta,30349,13063,GA,0.0858732351135666
atlanta,30296,13063,GA,0.08179097605893186
atlanta,30228,13151,GA,0.1120349344978166
atlanta,30273,13063,GA,0.054097605893186004
atlanta,30294,13063,GA,0.049424493554327806
atlanta,30281,13151,GA,0.23890829694323143
atlanta,30288,13063,GA,0.013842848373235114
atlanta,30237,13063,GA,0.0113182934315531
atlanta,30298,13063,GA,0.009952424800491098
atlanta,30215,13113,GA,0.24230532040141278
atlanta,30250,13063,GA,0.003982504604051565
atlanta,30287,13063,GA,0.003790669122160835
atlanta,30354,13121,GA,0.015114236081296195
atlanta,30320,13063,GA,0.0004450583179864948
atlanta,30337,13121,GA,0.013022054598175658
atlanta,30080,13067,GA,0.07875857282706517
atlanta,30062,13067,GA,0.07214575287124467
atlanta,30339,13067,GA,0.06650341502498146
atlanta,30144,13067,GA,0.06799299221639495
atlanta,30127,13067,GA,0.07269023847340907
atlanta,30067,13067,GA,0.06342269856092174
atlanta,30064,13067,GA,0.059805960001467005
atlanta,30126,13067,GA,0.0583502368371311
atlanta,30060,13067,GA,0.04593427240642888
atlanta,30152,13067,GA,0.05061177048098109
atlanta,30068,13067,GA,0.04293536984113998
atlanta,30008,13067,GA,0.036201239621624824
atlanta,30082,13067,GA,0.03561161531669032
atlanta,30168,13067,GA,0.03193845337877296
atlanta,30106,13067,GA,0.029252700563951666
atlanta,30061,13067,GA,0.005856746684421223
atlanta,30006,13067,GA,0.006178359941658227
atlanta,30081,13067,GA,0.006003447468424067
atlanta,30156,13067,GA,0.0038847496071522276
atlanta,30065,13067,GA,0.0035800633634540135
atlanta,30007,13067,GA,0.0031456033492917456
atlanta,31139,13067,GA,0.0028268112609778737
atlanta,30160,13067,GA,0.0018365809689586783
atlanta,30111,13067,GA,0.0017829787594191777
atlanta,30157,13223,GA,0.29043832928907015
atlanta,30122,13097,GA,0.18911707865816724
atlanta,30141,13223,GA,0.15377665341525118
atlanta,30263,13077,GA,0.38474449569105346
atlanta,30265,13077,GA,0.22688613379596329
atlanta,30277,13077,GA,0.13689896895583858
atlanta,30276,13077,GA,0.13510768840181103
atlanta,30220,13199,GA,0.05591152462038094
atlanta,30271,13077,GA,0.02451374490472362
atlanta,30268,13077,GA,0.02323022891719206
atlanta,30259,13077,GA,0.023244333488483617
atlanta,30264,13077,GA,0.016558766696286267
atlanta,30230,13149,GA,0.08773098052272349
atlanta,30217,13149,GA,0.7965706675545198
atlanta,30148,13227,GA,0.015210244835876552
atlanta,30536,13085,GA,0.002865182911230494
atlanta,30533,13187,GA,0.83074569356301
atlanta,30058,13089,GA,0.06909559586306624
atlanta,30083,13089,GA,0.06469460249599195
atlanta,30032,13089,GA,0.06132574685905295
atlanta,30341,13089,GA,0.04709586830551277
atlanta,30319,13089,GA,0.05340133915941027
atlanta,30034,13089,GA,0.051879328953297076
atlanta,30038,13089,GA,0.048581203566900336
atlanta,30033,13089,GA,0.04616065721500948
atlanta,30030,13089,GA,0.04300923160751522
atlanta,30329,13089,GA,0.04197447423847097
atlanta,30338,13089,GA,0.03977135791602485
atlanta,30084,13089,GA,0.031736925382205315
atlanta,30316,13089,GA,0.037091467312145694
atlanta,30340,13089,GA,0.02892081355505957
atlanta,30345,13089,GA,0.03002892081355506
atlanta,30021,13089,GA,0.028475474940534196
atlanta,30088,13089,GA,0.029028218750327454
atlanta,30035,13089,GA,0.02529261366613226
atlanta,30087,13089,GA,0.02654218142571228
atlanta,30317,13089,GA,0.021536051470665285
atlanta,30307,13089,GA,0.020399128184171094
atlanta,30360,13089,GA,0.01679712468433351
atlanta,30346,13089,GA,0.012364695650351556
atlanta,30306,13121,GA,0.014645270381843762
atlanta,30002,13089,GA,0.00937044837739566
atlanta,30037,13089,GA,0.008935588318506178
atlanta,30031,13089,GA,0.007602192113839028
atlanta,30324,13121,GA,0.030801468985514904
atlanta,30079,13089,GA,0.0066748399400626615
atlanta,30085,13089,GA,0.0046760554525164255
atlanta,30036,13089,GA,0.004301447088533317
atlanta,30086,13089,GA,0.00423857575471797
atlanta,30362,13089,GA,0.004175704420902622
atlanta,30366,13089,GA,0.0034867393878427796
atlanta,30356,13089,GA,0.0031068917460417254
atlanta,30072,13089,GA,0.0034657822765709976
atlanta,30359,13089,GA,0.0034238680540274328
atlanta,31119,13089,GA,0.002881602799870066
atlanta,30074,13089,GA,0.0021952574057191956
atlanta,31145,13089,GA,0.00230266260098708
atlanta,31146,13089,GA,0.0021481039053576857
atlanta,31141,13089,GA,0.001972588098456509
atlanta,30333,13089,GA,0.0015298691228401078
atlanta,31107,13089,GA,0.0012390892039441284
atlanta,30039,13135,GA,0.04429102443862845
atlanta,30012,13247,GA,0.30728735632183907
atlanta,30094,13247,GA,0.3116781609195402
atlanta,30350,13121,GA,0.03162546153490492
atlanta,30093,13135,GA,0.04905157301881141
atlanta,30328,13121,GA,0.03634814428291182
atlanta,30135,13097,GA,0.4337592662032363
atlanta,30134,13097,GA,0.1962992875479535
atlanta,30133,13097,GA,0.018532406472641264
atlanta,30154,13097,GA,0.013354870345265222
atlanta,30269,13113,GA,0.3361551830464764
atlanta,30214,13113,GA,0.3084786305619405
atlanta,30290,13113,GA,0.07981536506512679
atlanta,30205,13113,GA,0.020238829399562706
atlanta,30213,13121,GA,0.03884158867084553
atlanta,30041,13117,GA,0.2759668153368941
atlanta,30024,13117,GA,0.08442082851531671
atlanta,30506,13117,GA,0.05470513738230274
atlanta,30005,13117,GA,0.035240350200980125
atlanta,30097,13135,GA,0.02644449136521436
atlanta,30318,13121,GA,0.06539594575850248
atlanta,30331,13121,GA,0.05118991789797684
atlanta,30309,13121,GA,0.04661750232831562
atlanta,30022,13121,GA,0.04222507711513438
atlanta,30305,13121,GA,0.034630805101818395
atlanta,30076,13121,GA,0.03378369452499059
atlanta,30308,13121,GA,0.0315660151786363
atlanta,30315,13121,GA,0.03287053244119765
atlanta,30312,13121,GA,0.03140584027424586
atlanta,30344,13121,GA,0.02911880684557818
atlanta,30310,13121,GA,0.029008170571411588
atlanta,30311,13121,GA,0.03003362021704525
atlanta,30342,13121,GA,0.027413026678203663
atlanta,30009,13121,GA,0.019658579760497237
atlanta,30291,13121,GA,0.022057900751005634
atlanta,30314,13121,GA,0.018978249238756382
atlanta,30327,13121,GA,0.018012245949391336
atlanta,30303,13121,GA,0.003903644061639266
atlanta,30326,13121,GA,0.01278757174844944
atlanta,30313,13121,GA,0.00789645765768146
atlanta,30336,13121,GA,0.0028237019227593677
atlanta,30363,13121,GA,0.004846529323566517
atlanta,30301,13121,GA,0.003966392993256141
atlanta,30355,13121,GA,0.003220010964550156
atlanta,30321,13121,GA,0.0027642555664907495
atlanta,30023,13121,GA,0.0026998553471997465
atlanta,30358,13121,GA,0.00286003025159019
atlanta,30077,13121,GA,0.0022952898670383164
atlanta,31131,13121,GA,0.0023662952370258326
atlanta,31150,13121,GA,0.0023993209905083983
atlanta,30364,13121,GA,0.002258961538207494
atlanta,30357,13121,GA,0.0020872276200981526
atlanta,30377,13121,GA,0.0020608070173121
atlanta,30302,13121,GA,0.00201291967476238
atlanta,30272,13121,GA,0.00200301194871761
atlanta,30334,13121,GA,9.90772604476971e-06
atlanta,30325,13121,GA,0.0013524046051110656
atlanta,31156,13121,GA,0.0015852361671631538
atlanta,30343,13121,GA,0.0013358917283697827
atlanta,31126,13121,GA,0.001210393865136033
atlanta,31106,13121,GA,0.0008256438370641426
atlanta,30092,13135,GA,0.04131046436831277
atlanta,30332,13121,GA,1.6512876741282852e-05
atlanta,30304,13121,GA,1.6512876741282852e-06
atlanta,30096,13135,GA,0.08359808104962853
atlanta,30043,13135,GA,0.08648289001389618
atlanta,30044,13135,GA,0.08253008794370817
atlanta,30047,13135,GA,0.057629890058089
atlanta,30518,13135,GA,0.05600212125527245
atlanta,30519,13135,GA,0.056171527058280504
atlanta,30019,13135,GA,0.05042155038226788
atlanta,30046,13135,GA,0.04342680932763082
atlanta,30052,13297,GA,0.3452798166148692
atlanta,30078,13135,GA,0.039319332393826754
atlanta,30045,13135,GA,0.03902225844942132
atlanta,30071,13135,GA,0.024878101476531158
atlanta,30017,13135,GA,0.02555081437543272
atlanta,30048,13135,GA,0.005858003564887333
atlanta,30010,13135,GA,0.005290862398295139
atlanta,30042,13135,GA,0.0038816025297933247
atlanta,30091,13135,GA,0.003979808792406692
atlanta,30049,13135,GA,0.003665548752043918
atlanta,30515,13135,GA,0.002865167711744978
atlanta,30095,13135,GA,0.002793968171350287
atlanta,30003,13135,GA,0.002752230509739606
atlanta,30176,13143,GA,0.2442619640573467
atlanta,30113,13143,GA,0.18866527562765026
atlanta,30153,13223,GA,0.032035727192937166
atlanta,30240,13149,GA,0.000998834692858332
atlanta,30253,13151,GA,0.29934497816593886
atlanta,30252,13151,GA,0.17456768558951966
atlanta,31064,13159,GA,0.6777065060871842
atlanta,30055,13159,GA,0.13103809399136013
atlanta,30056,13159,GA,0.07893703364314701
atlanta,31085,13159,GA,0.05877732687524545
atlanta,31038,13159,GA,0.033250425448357115
atlanta,30014,13217,GA,0.3490890371922858
atlanta,31024,13159,GA,0.0002618143736091111
atlanta,30564,13187,GA,0.04340435176790571
atlanta,30528,13187,GA,0.015185856754306438
atlanta,30512,13187,GA,0.00028331822302810517
atlanta,31816,13199,GA,0.23768980953216887
atlanta,30222,13199,GA,0.20284385148775563
atlanta,30251,13199,GA,0.1195470903186167
atlanta,30293,13199,GA,0.11761608004915299
atlanta,31830,13199,GA,0.08794874045466515
atlanta,30218,13199,GA,0.0856666374089353
atlanta,31822,13199,GA,0.028526288071622927
atlanta,30241,13199,GA,0.00026331958219959624
atlanta,30650,13211,GA,0.6392493511678978
atlanta,30663,13211,GA,0.14214414054701538
atlanta,30625,13211,GA,0.14364144539828308
atlanta,30621,13211,GA,0.032241964463964864
atlanta,30641,13297,GA,0.021578610945799995
atlanta,30025,13297,GA,0.07820317838171438
atlanta,30642,13211,GA,9.982032341784787e-05
atlanta,30016,13217,GA,0.4457191182688949
atlanta,30054,13217,GA,0.09594984648759951
atlanta,30015,13217,GA,0.027264537716250252
atlanta,30013,13247,GA,0.33839080459770116
atlanta,30070,13217,GA,0.01566378026584303
atlanta,30132,13223,GA,0.3024549537921421
atlanta,30175,13227,GA,0.15249497080614297
atlanta,30177,13227,GA,0.04504195083656347
atlanta,30734,13227,GA,0.015848093812864922
atlanta,30540,13227,GA,9.813061184436484e-05
atlanta,30292,13231,GA,0.28919246447064006
atlanta,30295,13231,GA,0.21317615952407182
atlanta,30206,13231,GA,0.14718519334581912
atlanta,30258,13231,GA,0.10168557893577174
atlanta,30256,13231,GA,0.10014321912526165
atlanta,30257,13231,GA,0.021372700231353972
atlanta,30285,13231,GA,0.010245675884102677
atlanta,30212,13255,GA,0.028927112568427487
atlanta,30266,13255,GA,0.01920137827548837
atlanta,30284,13255,GA,0.01578347736682691
atlanta,30655,13297,GA,0.32004231964557295
dallas,75071,48085,TX,0.0744482484563184
